Path,Current_Day_Fire_Count,Ground_Truth,"Group VIIRS band M11, VIIRS band I2, VIIRS band I1, NDVI, EVI2, total precipitation, wind speed, wind direction, minimum temperature, maximum temperature, energy release component, specific humidity, slope, aspect, elevation, Palmer drought severity index, landcover class, forecast total precipitation, forecast wind speed, forecast wind direction, forecast temperature, forecast specific humidity, current active fires_GeminiResponse"
"PNGs\2020\fire_24332746\2020-08-27_lnglat_(-122.23290167483688, 37.1440240679384)\active fires_range(0.0,2048.0)_fc(22).png",22,Smaller Active Fire,"Similar Active Fire. The images show the fire is not as large as the previous example, but also not as small as the one before it. We can see that the fire will remain relatively similar. The forecast wind speed is only slightly higher and the temperature is only slightly lower, which indicates the fire will remain somewhat stable. The small amount of rain could help to extinguish the fire, but only slightly."
"PNGs\2019\fire_23160488\2019-08-11_lnglat_(-108.15557142789726, 47.62822185594208)\active fires_range(0.0,0.0)_fc(0).png",0,New Active Fire,"No New Active Fire. There are no active fires in the current image. The wind speed is low (0.03628273 to 1.0407417) and is predicted to decrease further. The wind direction is also expected to change, which could reduce fire spread. The forecast total precipitation (29.8125 to 130.625) shows that there will be a significant amount of rainfall.  The forecast temperature (18.514845 to 22.572845) will be moderately high, but the humidity (0.007988113 to 0.009162179) will likely keep the environment from getting too dry. Taking these factors into account, it is likely that no new fires will start."
"PNGs\2019\fire_23159853\2019-08-09_lnglat_(-113.13488085215504, 41.44989070885196)\active fires_range(0.0,2048.0)_fc(16).png",16,No Active Fire,"Smaller Active Fire.  The forecast wind speed is relatively low, and the forecast temperature is moderate, suggesting that the fire is unlikely to spread significantly. Additionally, the forecast specific humidity is moderately high, indicating that the air will be a bit more humid than it is currently, which could help to dampen the fire. Finally, the forecast precipitation is low but there will be some rain, which could help to further dampen the fire. Taking all of these factors into account, it seems likely that the fire will be smaller on the next day."
"PNGs\2020\fire_24025605\2020-05-30_lnglat_(-112.11621439963601, 34.191073287485196)\active fires_range(0.0,2018.0)_fc(21).png",21,Larger Active Fire,"Smaller Active Fire. The predicted forecast wind speed is lower than the current wind speed, therefore the next day will have a Smaller Active Fire."
"PNGs\2020\fire_24462788\2020-09-27_lnglat_(-114.19367697734191, 42.22646033928616)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire. There are currently no active fires and the forecast wind speed is low, while the forecast precipitation is high. This suggests that the area will likely be wet and the wind will not be strong enough to spread any potential new fires. Therefore, the next day will likely have no new active fire."
"PNGs\2020\fire_24191741\2020-07-25_lnglat_(-114.3137869340251, 40.94710482949377)\active fires_range(0.0,0.0)_fc(0).png",0,New Active Fire,"No New Active Fire. The current active fires image shows no active fires. The forecast precipitation indicates some rain is expected in the area, which would help dampen fuels and decrease fire risk.  The forecast wind speed is low, and the forecast specific humidity indicates slightly higher humidity levels, which can help with dampening the fuels. The forecast temperature is higher, but the other factors, particularly the forecast precipitation, are more likely to prevent a new fire. "
"PNGs\2019\fire_23410616\2019-10-27_lnglat_(-118.385666217696, 34.45586134587714)\active fires_range(0.0,2106.0)_fc(34).png",34,Larger Active Fire,"Similar Active Fire. There are active fires currently burning in the area, and the forecast shows no major increase in wind speed. There is some projected precipitation, but it is low. The landcover class shows a prevalence of forested areas. As such, the likelihood is that the fires will remain at a similar level tomorrow."
"PNGs\2020\fire_24103581\2020-06-04_lnglat_(-110.34846770365371, 33.4998342607196)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire. There are no current active fires. The forecast wind speed is slightly higher than current conditions, the forecast wind direction is slightly different than the current conditions, and the forecast temperature is slightly higher than current conditions. All of these could increase fire risk, but the forecast total precipitation is not zero, which means there is a chance for rain and therefore a lower risk of new fires.  The forecast specific humidity is slightly lower than the current specific humidity, which increases the likelihood of fuel drying and therefore increases fire risk, however the forecast precipitation does reduce the likelihood of new fires."
"PNGs\2020\fire_24332989\2020-08-17_lnglat_(-115.2731975971652, 42.27107304932871)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire. The current active fires are very minimal.  The forecast wind speed is moderate, the predicted temperature is warmer, and there is only minimal precipitation, all factors that could lead to new fires. However, the current fire activity is minimal. Therefore, it is likely there will be no new active fires. "
"PNGs\2020\fire_24332991\2020-08-22_lnglat_(-112.85838802522309, 42.07807167253034)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire. The forecast for the next day indicates there will be no precipitation. Additionally, the current active fire image is all purple, indicating there are no current active fires. The next day will have no active fires."
"PNGs\2021\fire_25294983\2021-07-07_lnglat_(-120.37412523799935, 46.71529040123997)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire. The forecast shows no precipitation, increased wind speed and higher temperatures, which increase the risk of new fires. However, there are no current active fires to consider, therefore, the next day will have No New Active Fire."
"PNGs\2018\fire_21804942\2018-06-19_lnglat_(-111.16609944910596, 39.41669961744609)\active fires_range(0.0,2048.0)_fc(80).png",80,Similar Active Fire,"Smaller Active Fire. There are some current active fires, the forecast for the next day has a smaller amount of precipitation, a little higher wind speed, and a slightly higher temperature which would suggest a smaller active fire. "
"PNGs\2018\fire_21890013\2018-08-06_lnglat_(-111.98408123148027, 44.14860311125587)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire. There are no current active fires and the forecast wind speed is low, the forecast specific humidity is relatively high, and the forecast total precipitation is very low.  These all suggest that the conditions for a new fire to start are not favorable."
"PNGs\2018\fire_22141356\2018-09-18_lnglat_(-116.06949850354268, 46.39490061306439)\active fires_range(0.0,2048.0)_fc(51).png",51,Larger Active Fire,"Smaller Active Fire. There are several active fires currently. However, the forecast wind speed is much lower than the current wind speed (0.083 vs 2). The forecast specific humidity is higher than the current specific humidity (0.00398 vs 0.00345), which means the air will be more humid, and less dry. These factors suggest that the next day's active fire will be smaller than the current active fire."
"PNGs\2019\fire_23159657\2019-08-11_lnglat_(-111.5817128987632, 33.722242632939064)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire. There are currently no active fires. Even though the forecast is calling for very high temperatures and low humidity, there is a significant amount of precipitation forecasted, which would be sufficient to reduce the risk of fire ignition."
"PNGs\2019\fire_23036803\2019-07-29_lnglat_(-120.52658739094792, 46.814873212480784)\active fires_range(0.0,2100.0)_fc(57).png",57,Similar Active Fire,"Smaller Active Fire. The current fire is relatively small with just a few pixels being active. The forecast wind speed and direction do not suggest a significant change that would increase the size of the fire. The forecast for precipitation and specific humidity suggests that there will be some moisture in the air, which can help to slow the spread of the fire. However, the forecast temperature indicates that it will be slightly warmer, which can lead to a more intense fire. The overall forecast is more positive towards a smaller fire. "
"PNGs\2019\fire_23410617\2019-10-13_lnglat_(-118.51515567541801, 34.32218801003341)\active fires_range(0.0,912.0)_fc(20).png",20,Smaller Active Fire,"Smaller Active Fire.  * The current active fire pixels are mostly yellow, which indicates more recent fire detections.  * The forecast specific humidity is yellow, which means there will be very little moisture in the air.  * The forecast wind speed is green, which means there will be a medium amount of wind.  * The forecast wind direction is yellow, which means the wind will be moving quickly in one direction.    These factors suggest that the active fires are likely to be smaller the following day due to less moisture in the air and wind movement, which will help to extinguish the fires."
"PNGs\2020\fire_24191375\2020-07-09_lnglat_(-114.52307122961437, 37.30613429223734)\active fires_range(0.0,2106.0)_fc(87).png",87,Larger Active Fire,Similar Active Fire.  The active fire image suggests there will be fire activity and the forecast suggests the fire will continue to burn as there is no significant rain predicted.  The forecast temperature and wind speeds are similar to current conditions and will not likely decrease the fire activity.
"PNGs\2021\fire_25295099\2021-07-12_lnglat_(-121.07643285074703, 42.620798791115966)\active fires_range(0.0,2112.0)_fc(1193).png",1193,Larger Active Fire,"Smaller Active Fire.   1. The current active fires are relatively small, with a few isolated spots. 2. The predicted wind speed is low, which would limit the spread of any existing fires.  3. The forecast precipitation is very low, and thus unlikely to affect the fires.  4. The forecast temperature is relatively high, which could slightly increase fire intensity, but the wind is too low to cause significant spreading.   Therefore, it is likely that the next day will have a smaller active fire, as the existing fires will likely diminish without significant spread."
"PNGs\2020\fire_24462127\2020-09-26_lnglat_(-116.08402503014977, 46.39578435135797)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire. The forecast total precipitation is greater than the previous day, which indicates a slight increase in moisture. Therefore, it is unlikely a new fire will start."
"PNGs\2021\fire_25017306\2021-03-21_lnglat_(-116.32363816045441, 46.291929541792705)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire. There is no current active fire, and the forecast precipitation is very high.  This indicates that the next day is predicted to have very wet conditions, making it unlikely for a new active fire to start."
"PNGs\2019\fire_23301395\2019-08-29_lnglat_(-109.85334958541975, 44.388935419812135)\active fires_range(0.0,954.0)_fc(10).png",10,Smaller Active Fire,"Smaller Active Fire. There is a current active fire. The forecast for wind speed, wind direction, temperature, and specific humidity all indicate that the conditions will be less conducive to a large fire. The forecast for precipitation indicates a slight chance of rain which could help put out the fire. All of these factors would suggest the fire will likely decrease in size."
"PNGs\2019\fire_23410616\2019-10-30_lnglat_(-118.385666217696, 34.45586134587714)\active fires_range(0.0,2154.0)_fc(66).png",66,Smaller Active Fire,"Smaller Active Fire. There is a small amount of precipitation forecast for the next day. The forecasted wind direction indicates that the wind will blow towards the active fire area, and the wind speed is also predicted to be high. This suggests that any wind-borne embers would travel towards the active fire area. However, there is forecast precipitation which would help to reduce the risk of fire. So, overall, it is expected that the active fire area will be smaller on the next day."
"PNGs\2021\fire_25205306\2021-06-14_lnglat_(-106.71328392674297, 40.69899403380847)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,No Active Fire. The current active fires image shows that there are no active fires.
"PNGs\2019\fire_23300665\2019-09-02_lnglat_(-121.04570063209583, 41.769226665450326)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire.  The current active fire data shows no active fire pixels.  The forecast temperature, specific humidity, and wind speed are not in a range that suggest high fire risk."
"PNGs\2018\fire_21890072\2018-07-04_lnglat_(-116.99537433924641, 41.59999871269401)\active fires_range(0.0,0.0)_fc(0).png",0,New Active Fire,"No New Active Fire. There are no current active fires, the forecast wind speed and wind direction are increasing, and the forecast temperature is increasing. These factors suggest conditions are becoming more favorable for fire ignition and spread, so a New Active Fire is the most likely outcome.  However, the forecast total precipitation and the specific humidity are increasing which suggests a bit more moisture in the air. Although wind and temperature are increasing, the increased moisture will somewhat mitigate the risk. This makes No New Active Fire a possibility. The most likely outcome is No New Active Fire."
"PNGs\2019\fire_23159642\2019-08-13_lnglat_(-111.89260651944124, 35.01400913687175)\active fires_range(0.0,2112.0)_fc(36).png",36,Larger Active Fire,"Smaller Active Fire.  The forecast wind speed is lower than the current day's wind speed. The minimum temperature is predicted to be higher, increasing the risk of a fire, but the forecast total precipitation suggests it will be higher than the current day's total precipitation. The forecast specific humidity is also predicted to be higher than the current day, suggesting more moisture in the air. The forecast temperature is also higher than the current day's temperature.  The combination of the higher precipitation and humidity, with a slight decrease in wind speed, and the higher temperature, suggests the fire will be smaller. "
"PNGs\2019\fire_23300861\2019-09-11_lnglat_(-116.55365249149986, 46.323754714915516)\active fires_range(0.0,0.0)_fc(0).png",0,New Active Fire,"No New Active Fire. The current active fires map is completely purple, indicating no active fires.  The forecast wind speed is yellow, showing high wind speeds, while the forecast temperature and specific humidity are green, suggesting that the weather conditions will be moderately warm and humid. The forecast total precipitation is a mixture of green and yellow indicating a chance of rain, which could suppress new fires. Therefore, the next day is likely to have No New Active Fire."
"PNGs\2020\fire_24333039\2020-08-21_lnglat_(-108.53969481839427, 39.43389193696216)\active fires_range(0.0,2100.0)_fc(281).png",281,Similar Active Fire,Smaller Active Fire. The current active fires are spread out. The forecast wind direction and wind speed are relatively low. There is a small amount of forecast precipitation. These conditions point to a likely decrease in the number of active fires.
"PNGs\2018\fire_21998100\2018-08-22_lnglat_(-119.97803074781432, 45.17817822351878)\active fires_range(0.0,2054.0)_fc(94).png",94,Larger Active Fire,"Similar Active Fire. The current active fires are similar to those of previous days. In addition, the forecast wind speed is expected to be larger, indicating the fires could spread.  The forecast wind direction is slightly different, but not enough to suggest the fires will significantly change directions. Finally, the forecast precipitation is very small and unlikely to stop the fires."
"PNGs\2020\fire_24332746\2020-08-18_lnglat_(-122.23290167483688, 37.1440240679384)\active fires_range(0.0,2200.0)_fc(262).png",262,Larger Active Fire,"Smaller Active Fire. The forecast wind speed is higher than current, and the forecast temperature is warmer. But the forecast specific humidity is higher than current, and the forecast total precipitation is higher than current. Also, the landcover class is largely mixed forests, which are less likely to ignite. Therefore, it is reasonable to assume that the active fire will be smaller on the next day."
"PNGs\2021\fire_25294989\2021-07-05_lnglat_(-117.19042171573075, 46.361386341661095)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire. There are no active fires, and the forecast wind speed, wind direction, and temperature are not indicating any strong fire risk.  The predicted temperature is low, and the specific humidity is moderate.  The total precipitation is predicted to be zero, but there is no dry vegetation or fuel present that would increase fire risk.  Although the ERC, Palmer Drought Severity Index, and elevation are somewhat high, these factors are not strong enough to cause a new fire. "
"PNGs\2018\fire_21889995\2018-07-25_lnglat_(-119.45619932987864, 45.35726035521603)\active fires_range(0.0,2118.0)_fc(27).png",27,Smaller Active Fire,"Smaller Active Fire.   The forecast wind speed is low and the forecast precipitation is low. These suggest that the fire may be slightly smaller the next day.  There is currently an active fire, so we can rule out ""No Active Fire"" and ""New Active Fire.""  The other two options are ""Similar Active Fire"" and ""Smaller Active Fire."" The forecast conditions suggest that the fire might be smaller the next day, so the answer is ""Smaller Active Fire."""
"PNGs\2019\fire_23493983\2019-11-01_lnglat_(-111.46035035550665, 41.81634407109069)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire. The forecast precipitation is low, but there are no current active fires. There is a small chance of a new active fire, but it is less likely than none."
"PNGs\2019\fire_23301095\2019-09-13_lnglat_(-112.34295298328414, 38.88877013714887)\active fires_range(0.0,1012.0)_fc(8).png",8,Similar Active Fire,"Similar Active Fire. The current active fire image has a single yellow pixel. In the forecast images, the forecast total precipitation is very low, the forecast temperature is moderate, and the forecast wind speed is moderate to high.  This suggests that the existing active fire may continue burning at a similar level the following day."
"PNGs\2019\fire_23037424\2019-07-16_lnglat_(-114.36066310200832, 47.44974750694394)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire. The forecast wind speed is very low (closer to purple, which means low) and the forecast precipitation is higher than the average (closer to yellow, which means high). Even though the forecast temperature is higher than the average, the increase in moisture due to the higher than average precipitation will have a bigger effect, resulting in less risk of fire ignition."
"PNGs\2020\fire_24462335\2020-09-29_lnglat_(-116.7637451412976, 44.7386969483584)\active fires_range(0.0,2030.0)_fc(8).png",8,Similar Active Fire,"Smaller Active Fire.  The current active fire image shows one fire pixel. The forecast wind speed is low, which would help to contain the fire. The forecast temperature is medium, which would increase the risk, but the forecast wind speed is low enough to offset this risk. The forecast total precipitation is low, which would help to increase the risk, but the forecast wind speed is low enough to offset this risk. The forecast specific humidity is medium, which would help to reduce the risk. All of these factors indicate that the active fire will likely be smaller the next day."
